timestamp,sample_count,acc_mag,gyro_mag,is_walking,step_detected,step_count,speed_ms,distance,x,y,yaw
1788520670904.0,10825,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520670997.0,10830,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671091.0,10835,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671185.0,10840,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671279.0,10845,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671372.0,10850,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671466.0,10855,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671559.0,10860,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671653.0,10865,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671747.0,10870,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671845.0,10875,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520671933.0,10880,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672030.0,10885,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672120.0,10890,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672215.0,10895,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672314.0,10900,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672402.0,10905,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672496.0,10910,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672591.0,10915,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672684.0,10920,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672776.0,10925,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672870.0,10930,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520672964.0,10935,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673062.0,10940,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673151.0,10945,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673246.0,10950,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673339.0,10955,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673432.0,10960,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673530.0,10965,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673620.0,10970,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673714.0,10975,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673807.0,10980,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673900.0,10985,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520673994.0,10990,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674089.0,10995,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674181.0,11000,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674279.0,11005,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674369.0,11010,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674463.0,11015,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674562.0,11020,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674651.0,11025,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674745.0,11030,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674838.0,11035,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520674931.0,11040,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675029.0,11045,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675119.0,11050,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675212.0,11055,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675306.0,11060,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675399.0,11065,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675496.0,11070,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675587.0,11075,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675681.0,11080,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675776.0,11085,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675868.0,11090,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520675961.0,11095,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676055.0,11100,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676148.0,11105,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676242.0,11110,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676336.0,11115,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676430.0,11120,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676529.0,11125,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676617.0,11130,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676712.0,11135,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676805.0,11140,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676898.0,11145,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520676998.0,11150,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677085.0,11155,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677179.0,11160,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677273.0,11165,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677366.0,11170,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677460.0,11175,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677554.0,11180,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677647.0,11185,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677740.0,11190,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677834.0,11195,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520677928.0,11200,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678022.0,11205,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678115.0,11210,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678214.0,11215,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678303.0,11220,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678397.0,11225,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678497.0,11230,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678584.0,11235,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678677.0,11240,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678771.0,11245,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678865.0,11250,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520678959.0,11255,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679053.0,11260,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679147.0,11265,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679239.0,11270,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679333.0,11275,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679428.0,11280,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679521.0,11285,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679614.0,11290,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679713.0,11295,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679803.0,11300,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679895.0,11305,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520679989.0,11310,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680082.0,11315,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680180.0,11320,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680270.0,11325,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680364.0,11330,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680458.0,11335,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680552.0,11340,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680644.0,11345,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680738.0,11350,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680832.0,11355,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520680925.0,11360,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681020.0,11365,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681114.0,11370,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681207.0,11375,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681300.0,11380,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681397.0,11385,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681488.0,11390,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681581.0,11395,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681675.0,11400,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681769.0,11405,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681863.0,11410,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520681957.0,11415,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682050.0,11420,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682143.0,11425,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682237.0,11430,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682332.0,11435,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682431.0,11440,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682518.0,11445,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682617.0,11450,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682706.0,11455,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682799.0,11460,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682893.0,11465,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520682987.0,11470,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683080.0,11475,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683175.0,11480,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683268.0,11485,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683361.0,11490,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683455.0,11495,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683549.0,11500,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683641.0,11505,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683736.0,11510,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683830.0,11515,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520683933.0,11520,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684017.0,11525,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684115.0,11530,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684203.0,11535,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684298.0,11540,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684394.0,11545,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684487.0,11550,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684579.0,11555,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684673.0,11560,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684766.0,11565,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684863.0,11570,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520684953.0,11575,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685047.0,11580,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685140.0,11585,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685235.0,11590,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685332.0,11595,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685422.0,11600,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685515.0,11605,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685611.0,11610,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685703.0,11615,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685797.0,11620,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685890.0,11625,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520685984.0,11630,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686077.0,11635,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686170.0,11640,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686265.0,11645,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686362.0,11650,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686452.0,11655,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686546.0,11660,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686647.0,11665,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686733.0,11670,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686827.0,11675,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520686921.0,11680,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687014.0,11685,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687113.0,11690,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687201.0,11695,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687295.0,11700,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687389.0,11705,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687482.0,11710,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687576.0,11715,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687670.0,11720,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687763.0,11725,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687865.0,11730,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520687951.0,11735,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688046.0,11740,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688137.0,11745,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688232.0,11750,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688329.0,11755,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688419.0,11760,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688514.0,11765,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688616.0,11770,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688701.0,11775,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688794.0,11780,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688888.0,11785,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520688983.0,11790,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689080.0,11795,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689169.0,11800,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689262.0,11805,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689362.0,11810,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689449.0,11815,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689545.0,11820,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689637.0,11825,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689731.0,11830,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689825.0,11835,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520689919.0,11840,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690013.0,11845,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690106.0,11850,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690198.0,11855,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690294.0,11860,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690387.0,11865,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690481.0,11870,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690574.0,11875,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690668.0,11880,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690762.0,11885,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690855.0,11890,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520690948.0,11895,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691044.0,11900,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691136.0,11905,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691230.0,11910,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691329.0,11915,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691418.0,11920,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691511.0,11925,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691604.0,11930,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691697.0,11935,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691801.0,11940,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691885.0,11945,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520691979.0,11950,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692073.0,11955,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692166.0,11960,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692261.0,11965,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692353.0,11970,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692447.0,11975,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692541.0,11980,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692635.0,11985,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692728.0,11990,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692822.0,11995,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520692916.0,12000,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693012.0,12005,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693104.0,12010,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693197.0,12015,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693294.0,12020,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693384.0,12025,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693479.0,12030,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693571.0,12035,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693665.0,12040,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693761.0,12045,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693856.0,12050,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520693946.0,12055,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694040.0,12060,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694133.0,12065,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694227.0,12070,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694321.0,12075,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694414.0,12080,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694509.0,12085,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694601.0,12090,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694696.0,12095,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694789.0,12100,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694883.0,12105,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520694976.0,12110,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695070.0,12115,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695164.0,12120,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695257.0,12125,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695350.0,12130,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695445.0,12135,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695538.0,12140,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695632.0,12145,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695726.0,12150,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695820.0,12155,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520695913.0,12160,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696006.0,12165,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696100.0,12170,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696197.0,12175,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696287.0,12180,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696381.0,12185,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696480.0,12190,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696569.0,12195,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696662.0,12200,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696756.0,12205,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696849.0,12210,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520696944.0,12215,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697036.0,12220,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697129.0,12225,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697223.0,12230,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697317.0,12235,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697414.0,12240,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697504.0,12245,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697598.0,12250,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697692.0,12255,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697786.0,12260,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697879.0,12265,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520697975.0,12270,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698066.0,12275,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698161.0,12280,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698254.0,12285,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698347.0,12290,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698441.0,12295,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698534.0,12300,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698628.0,12305,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698721.0,12310,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698816.0,12315,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520698910.0,12320,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699003.0,12325,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699097.0,12330,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699199.0,12335,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699284.0,12340,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699379.0,12345,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699472.0,12350,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699565.0,12355,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699661.0,12360,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1788520699753.0,12365,9.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
